CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10175,349.4411,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0.0,17.0,4000.0,1795.0122,167.21968,0.0,12.0
C10176,840.8041,0.666667,0.0,0.0,0.0,3671.7773,0.0,0.0,0.0,0.222222,5.0,0.0,4000.0,3621.2664,193.1714,0.0,9.0
C10177,975.942,1.0,10221.35,7141.38,3079.97,1620.6855,1.0,1.0,0.833333,0.583333,18.0,130.0,10500.0,10693.496,347.64108,0.75,12.0
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,12500.0,291.94882,43.452682,0.181818,12.0
C10179,2187.7322,0.857143,0.0,0.0,0.0,3905.3262,0.0,0.0,0.0,0.285714,9.0,0.0,3000.0,1423.7886,461.36563,0.2,7.0
C10180,11972.011,1.0,5715.0,4685.54,1029.46,1626.3513,1.0,1.0,1.0,0.166667,3.0,90.0,14000.0,4639.5137,3192.306,0.0,12.0
C10181,1608.4518,1.0,0.0,0.0,0.0,205.73717,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,470.56598,408.79913,0.0,12.0
C10182,1872.9263,1.0,766.61,766.61,0.0,1017.1206,0.833333,0.833333,0.0,0.25,5.0,12.0,2300.0,0.0,,0.0,12.0
C10183,2933.2405,1.0,0.0,0.0,0.0,2040.434,0.0,0.0,0.0,0.583333,13.0,0.0,3000.0,2431.5786,1739.7488,0.0,12.0
C10184,336.79993,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0.0,44.0,20000.0,2814.2312,186.23083,1.0,12.0
C10185,36.236313,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,5300.0,831.3753,189.03697,0.166667,12.0
C10186,903.2978,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0.0,39.0,2500.0,1686.1963,303.36163,0.0,12.0
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,0.0,,0.0,12.0
C10188,2881.2537,1.0,117.0,0.0,117.0,17661.494,0.25,0.0,0.166667,0.75,28.0,3.0,4500.0,17301.832,931.61847,0.166667,12.0
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0.0,3.0,12000.0,0.0,,0.0,12.0
C10190,117.44268,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0.0,15.0,10000.0,441.58813,136.82796,0.0,12.0
C10191,168.5227,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0.0,22.0,1200.0,2612.7605,197.63857,0.142857,12.0
C10192,1706.0144,1.0,147.78,0.0,147.78,1657.0903,0.166667,0.0,0.166667,0.25,4.0,2.0,6000.0,1186.0627,374.59552,0.0,12.0
C10193,874.58325,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0.0,30.0,900.0,579.7493,693.8947,0.0,12.0
C10194,861.0012,1.0,969.56,969.56,0.0,446.2332,0.416667,0.416667,0.0,0.083333,1.0,6.0,2400.0,0.0,,0.0,12.0
C10196,966.2518,1.0,311.45,311.45,0.0,955.9598,0.333333,0.333333,0.0,0.083333,1.0,15.0,1500.0,277.52243,286.29932,0.0,12.0
C10197,38.615643,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,6150.0,254.39299,55.79974,0.090909,12.0
C10198,189.68796,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,6000.0,0.0,,0.0,12.0
C10199,40.417255,0.363636,79.2,79.2,0.0,1631.5764,0.083333,0.083333,0.0,0.083333,1.0,1.0,4000.0,1647.8807,24.815878,0.083333,12.0
C10200,5462.897,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0.0,18.0,16500.0,1382.2692,1755.2538,0.0,12.0
C10201,3983.9236,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0.0,15.0,4000.0,1110.871,1431.2012,0.0,12.0
C10202,5588.846,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0.0,34.0,11500.0,1412.5973,1825.1765,0.0,12.0
C10203,281.17038,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0.0,36.0,8000.0,2422.9116,187.04628,0.888889,12.0
C10204,130.25154,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0.0,33.0,15000.0,1043.5593,182.42946,0.545455,12.0
C10205,1973.815,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,8000.0,541.72253,762.68286,0.0,12.0
C10206,5698.54,1.0,47.55,0.0,47.55,2039.5281,0.166667,0.0,0.166667,0.75,14.0,2.0,6000.0,2976.5798,3463.175,0.0,12.0
C10207,43.103897,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,23000.0,1212.0542,68.72549,0.0,12.0
C10208,566.546,0.909091,405.75,313.75,92.0,1044.6516,0.5,0.166667,0.416667,0.333333,6.0,12.0,2000.0,1249.8351,313.05267,0.0,12.0
C10209,24.527252,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4000.0,376.7585,169.78291,0.818182,12.0
C10211,8350.1455,1.0,1989.28,842.8,1146.48,893.7579,0.333333,0.166667,0.166667,0.083333,2.0,8.0,14000.0,4720.9004,2557.0447,0.0,12.0
C10212,4559.7793,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0.0,123.0,7500.0,9423.716,2925.2756,0.0,12.0
C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,130.10724,29.70005,0.090909,12.0
C10214,1570.6824,1.0,645.32,645.32,0.0,1665.3317,0.166667,0.166667,0.0,0.416667,9.0,2.0,1800.0,2591.391,808.2172,0.0,12.0
C10215,7201.737,1.0,987.1,862.1,125.0,5468.6206,0.333333,0.333333,0.083333,0.25,16.0,9.0,10500.0,1941.5411,2391.9875,0.0,12.0
C10216,6467.8853,1.0,1464.14,978.71,485.43,3947.868,0.833333,0.583333,0.666667,0.416667,10.0,23.0,11500.0,1658.5635,1887.4136,0.0,12.0
C10217,64.08091,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0.0,4.0,5000.0,1260.1638,59.04439,0.222222,12.0
C10218,5635.861,1.0,393.62,153.72,239.9,5933.4673,0.916667,0.916667,0.166667,0.75,24.0,15.0,10000.0,1919.6305,1731.5494,0.0,12.0
C10219,3670.5059,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0.0,9.0,7500.0,1034.9324,941.4964,0.0,12.0
C10220,2458.3762,0.818182,0.0,0.0,0.0,102.275986,0.0,0.0,0.0,0.083333,1.0,0.0,7500.0,4543.635,647.2087,0.0,12.0
C10221,768.00494,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0.0,9.0,6000.0,947.6961,217.02765,0.0,12.0
C10222,75.64748,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,548.9673,48.659935,0.0,12.0
C10223,2.433254,0.181818,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,7500.0,0.0,,0.0,12.0
C10224,1121.731,1.0,878.52,103.1,775.42,197.64812,1.0,0.166667,0.916667,0.083333,1.0,39.0,1500.0,542.8369,471.49677,0.0,12.0
C10226,7.56809,0.545455,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0.0,7.0,11500.0,134.71083,75.51501,0.111111,12.0
C10227,2053.4417,1.0,493.85,441.35,52.5,1738.3337,0.5,0.333333,0.25,0.833333,16.0,10.0,2000.0,2795.0596,2661.3247,0.0,12.0
C10228,2422.312,1.0,4490.69,3456.25,1034.44,188.78322,1.0,0.916667,1.0,0.083333,1.0,52.0,8500.0,5763.667,582.5898,0.0,12.0
C10229,9047.622,1.0,11188.62,6099.16,5089.46,0.0,1.0,0.75,1.0,0.0,0.0,151.0,10000.0,11994.418,8517.259,0.0,12.0
C10230,3061.2139,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0.0,17.0,7000.0,971.23413,985.9548,0.0,12.0
C10231,41.642387,0.857143,75.99,75.99,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,1.0,2700.0,69.16338,99.40175,0.0,7.0
C10232,5431.623,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0.0,23.0,14500.0,1508.0165,1370.5199,0.0,12.0
C10233,6571.484,1.0,9325.22,9325.22,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,8500.0,11036.727,1824.6802,0.0,12.0
C10234,28.46163,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,125.76917,104.85752,0.0,12.0
C10235,4178.625,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0.0,39.0,4000.0,2384.542,3868.7097,0.0,12.0
C10236,3019.0195,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0.0,25.0,8500.0,2187.9307,739.2249,0.0,12.0
C10237,1.045584,0.333333,0.0,0.0,0.0,466.6439,0.0,0.0,0.0,0.111111,1.0,0.0,1200.0,1068.5813,25.537,0.5,9.0
C10238,2723.3691,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0.0,41.0,19500.0,9695.651,726.69604,0.363636,12.0
C10239,1070.9994,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0.0,13.0,1400.0,505.31732,438.324,0.0,12.0
C10240,279.6087,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2900.0,2928.91,2733.317,0.083333,12.0
C10241,1255.9019,1.0,1038.81,1038.81,0.0,1092.6346,0.916667,0.916667,0.0,0.083333,1.0,21.0,5700.0,1215.4543,422.3311,0.0,12.0
C10242,2229.8572,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,542.7463,628.21106,0.0,12.0
C10243,2363.489,1.0,2641.98,1386.3,1255.68,263.88474,0.833333,0.666667,0.75,0.083333,1.0,41.0,3000.0,1839.9288,1075.4565,0.0,12.0
C10244,4014.3882,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,8000.0,0.0,,0.0,12.0
C10245,7623.225,1.0,300.0,0.0,300.0,2800.7283,0.5,0.0,0.416667,0.25,3.0,6.0,12000.0,1975.9742,1774.5844,0.0,12.0
C10246,3421.572,1.0,126.69,42.88,83.81,154.34134,0.333333,0.083333,0.25,0.083333,1.0,5.0,10500.0,2515.4358,975.504,0.0,12.0
C10247,48.89861,0.545455,247.09,0.0,247.09,182.35767,0.5,0.0,0.416667,0.166667,3.0,7.0,5500.0,409.5948,69.92147,0.0,12.0
C10248,1874.7163,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0.0,10.0,1950.0,586.97406,1089.0403,0.0,12.0
C10249,3215.511,0.818182,1112.2,1112.2,0.0,7616.065,0.25,0.25,0.0,0.25,4.0,4.0,7200.0,0.0,,0.0,12.0
C10250,237.2354,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0.0,15.0,4000.0,3773.7275,169.87933,1.0,12.0
C10251,1272.9272,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0.0,101.0,8000.0,5825.602,318.30533,0.166667,12.0
C10252,558.4767,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,5500.0,426.09256,213.36969,0.0,11.0
C10253,2814.2075,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.666667,1.0,0.0,0.0,49.0,3000.0,3574.4807,1328.8975,0.0,12.0
C10254,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,3000.0,130.61272,41.436596,0.181818,12.0
C10255,435.86215,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0.0,33.0,12000.0,1055.8354,236.61937,0.0,12.0
C10256,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,75.896286,75.96774,0.0,12.0
C10257,9612.215,1.0,319.92,0.0,319.92,13439.57,1.0,0.0,1.0,0.416667,12.0,12.0,12000.0,10993.893,2501.561,0.0,12.0
C10258,7938.559,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0.0,98.0,12500.0,2657.8567,1912.2986,0.0,12.0
C10259,2344.4783,1.0,1041.63,1041.63,0.0,4003.969,0.25,0.25,0.0,0.333333,6.0,14.0,4000.0,3033.6655,716.7049,0.0,12.0
C10260,996.48224,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1851.6024,1382.2928,0.083333,12.0
C10261,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2000.0,220.46378,71.965065,0.25,12.0
C10262,185.64032,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,11500.0,1449.0394,183.29825,1.0,12.0
C10263,5335.3027,1.0,0.0,0.0,0.0,468.95868,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1350.3186,1249.9371,0.0,12.0
C10265,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0.0,4.0,1500.0,479.9105,149.97781,0.5,11.0
C10266,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,76.94358,75.5952,0.0,12.0
C10267,1049.4965,1.0,1322.67,1096.71,225.96,774.26044,0.833333,0.75,0.416667,0.25,6.0,28.0,11000.0,802.38544,229.65509,0.0,12.0
C10269,5570.19,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0.0,84.0,13500.0,1583.4117,2216.6384,0.0,12.0
C10270,1668.5918,1.0,0.0,0.0,0.0,1716.9413,0.0,0.0,0.0,0.166667,5.0,0.0,1800.0,2166.9812,568.0631,0.083333,12.0
C10271,2224.591,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,9000.0,3823.3462,629.0805,0.0,12.0
C10272,2903.7812,1.0,3014.23,1340.34,1673.89,103.6102,1.0,0.833333,1.0,0.083333,1.0,93.0,4500.0,1350.3702,655.6339,0.0,12.0
C10273,2041.4801,1.0,7323.38,4944.88,2378.5,191.33174,1.0,0.833333,0.75,0.083333,1.0,81.0,3000.0,3792.095,1737.8939,0.083333,12.0
C10274,7755.6987,1.0,8533.54,4072.76,4460.78,7540.307,1.0,0.5,0.833333,0.5,12.0,72.0,10000.0,4758.209,7256.9517,0.0,6.0
C10275,614.2631,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0.0,10.0,9000.0,2161.153,312.34393,0.0,12.0
C10276,8097.335,1.0,3999.92,200.0,3799.92,0.0,1.0,0.083333,1.0,0.0,0.0,14.0,7500.0,5624.074,9952.673,0.0,12.0
C10277,1082.3303,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0.0,50.0,6000.0,1116.968,289.43982,0.0,12.0
C10278,2734.664,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,7500.0,717.79834,670.0497,0.0,12.0
C10279,80.70881,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,9500.0,634.00006,92.012924,0.083333,12.0
C10280,2554.5251,1.0,6186.77,6099.08,87.69,1898.6907,0.916667,0.75,0.25,0.083333,1.0,38.0,10950.0,11198.926,608.36884,0.083333,12.0
C10281,535.9472,1.0,4550.81,3016.98,1533.83,438.46912,1.0,0.916667,1.0,0.083333,1.0,99.0,8500.0,4317.1914,208.73456,0.916667,12.0
C10282,3905.366,1.0,150.8,150.8,0.0,1659.1993,0.166667,0.166667,0.0,0.416667,5.0,2.0,7500.0,990.5244,989.78326,0.0,12.0
C10283,156.27834,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0.0,21.0,14000.0,1280.4735,193.36995,0.833333,12.0
C10284,5131.32,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0.0,98.0,11500.0,26652.344,1971.1294,0.083333,12.0
C10285,5265.7637,1.0,410.24,44.71,365.53,15452.978,0.916667,0.083333,0.916667,0.333333,13.0,21.0,16500.0,12005.308,1055.5479,0.083333,12.0
C10286,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,294.5075,86.24599,0.0,12.0
C10287,1873.0846,1.0,126.57,126.57,0.0,181.13937,0.25,0.25,0.0,0.083333,1.0,4.0,2100.0,483.55746,524.4264,0.0,12.0
C10288,32.125,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5700.0,0.0,,0.0,12.0
C10289,1473.4958,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,10500.0,5863.9404,570.25037,0.5,12.0
C10290,1504.827,1.0,2010.0,630.0,1380.0,1189.2927,1.0,0.166667,1.0,0.083333,1.0,14.0,8500.0,859.82996,479.83148,0.0,12.0
C10291,7645.1084,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0.0,12.0,13500.0,4786.6484,1741.1581,0.0,12.0
C10292,1129.3375,1.0,498.96,0.0,498.96,72.25935,1.0,0.0,1.0,0.083333,1.0,12.0,1000.0,829.5055,1623.3894,0.0,12.0
C10293,668.95667,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0.0,9.0,9500.0,568.337,272.27042,0.0,12.0
C10294,2302.1843,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0.0,62.0,2500.0,2914.42,2173.6807,0.0,12.0
C10295,272.71152,0.818182,0.0,0.0,0.0,682.15607,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,2755.8772,144.62164,0.181818,12.0
C10296,4246.43,1.0,0.0,0.0,0.0,9270.408,0.0,0.0,0.0,0.666667,16.0,0.0,7000.0,6010.526,1793.2627,0.083333,12.0
C10297,2420.7612,1.0,0.0,0.0,0.0,567.2338,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,871.7133,609.2068,0.0,12.0
C10298,2935.325,1.0,409.63,351.87,57.76,1876.2412,0.583333,0.583333,0.083333,0.25,4.0,12.0,5000.0,580.1387,1114.5883,0.0,12.0
C10299,83.148285,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0.0,17.0,6500.0,1024.2676,122.85084,0.5,12.0
C10300,5469.851,1.0,0.0,0.0,0.0,512.7927,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1362.9668,2019.0278,0.0,12.0
C10301,280.14212,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0.0,34.0,10000.0,1986.838,233.61497,1.0,12.0
C10302,5790.9307,1.0,464.51,399.41,65.1,2516.727,0.416667,0.25,0.166667,0.166667,6.0,10.0,6000.0,1515.5944,2092.916,0.0,12.0
C10303,3605.714,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,856.0583,761.0122,0.0,12.0
C10304,3992.262,1.0,0.0,0.0,0.0,348.83435,0.0,0.0,0.0,0.583333,9.0,0.0,4000.0,1057.6782,1229.8201,0.0,12.0
C10305,41.833263,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0.0,14.0,6000.0,370.9962,163.28761,0.333333,12.0
C10306,635.09045,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0.0,48.0,2900.0,7943.5703,197.4161,1.0,12.0
C10307,1521.1681,1.0,245.98,245.98,0.0,2792.676,0.166667,0.166667,0.0,0.25,3.0,2.0,6000.0,2261.5234,388.258,0.0,12.0
C10308,5547.093,1.0,0.0,0.0,0.0,3298.9583,0.0,0.0,0.0,0.083333,2.0,0.0,12000.0,1786.1428,1351.9985,0.0,12.0
C10309,2503.1072,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,3000.0,1620.1932,857.5359,0.0,12.0
C10310,191.45071,1.0,1641.07,1641.07,0.0,380.97235,0.666667,0.666667,0.0,0.083333,1.0,15.0,500.0,1583.9188,137.0463,0.636364,12.0
C10311,3621.7021,1.0,674.73,674.73,0.0,1684.9574,0.25,0.25,0.0,0.166667,8.0,12.0,4000.0,1139.0586,1403.477,0.0,12.0
C10312,2762.4795,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0.0,27.0,11000.0,7596.7686,1013.0864,0.083333,12.0
C10313,4338.607,1.0,0.0,0.0,0.0,1817.5691,0.0,0.0,0.0,0.083333,4.0,0.0,8000.0,8019.801,964.1186,0.0,12.0
C10314,388.87393,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0.0,15.0,2700.0,451.60007,199.95529,0.0,12.0
C10315,9261.311,1.0,0.0,0.0,0.0,8603.046,0.0,0.0,0.0,0.416667,10.0,0.0,11000.0,1933.414,2576.5527,0.0,12.0
C10316,208.13185,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0.0,41.0,4500.0,2059.8794,165.05215,1.0,12.0
C10317,169.08824,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583333,0.666667,0.0,0.0,26.0,6000.0,1289.5702,173.68655,0.666667,12.0
C10318,133.91156,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0.0,16.0,3500.0,1364.1211,186.24077,0.833333,12.0
C10319,1613.3491,0.909091,0.0,0.0,0.0,1606.3226,0.0,0.0,0.0,0.181818,3.0,0.0,4500.0,312.43335,648.13947,0.0,11.0
C10320,566.90857,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0.0,12.0,2100.0,0.0,,0.0,12.0
C10321,53.208424,1.0,498.17,459.02,39.15,0.0,0.916667,0.916667,0.083333,0.0,0.0,14.0,15000.0,611.60645,162.94308,0.909091,12.0
C10322,1329.9675,1.0,2009.12,1296.68,712.44,1763.7946,1.0,1.0,1.0,0.25,10.0,36.0,2500.0,2715.9722,956.33,0.0,12.0
C10323,515.9048,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0.0,60.0,6000.0,0.0,,0.0,12.0
C10324,927.04193,1.0,0.0,0.0,0.0,402.97415,0.0,0.0,0.0,0.333333,5.0,0.0,1000.0,719.97424,339.5531,0.0,12.0
C10325,1872.7677,1.0,0.0,0.0,0.0,3394.5095,0.0,0.0,0.0,0.166667,3.0,0.0,5500.0,1151.7214,627.0158,0.0,12.0
C10326,185.39632,1.0,0.0,0.0,0.0,842.4569,0.0,0.0,0.0,0.363636,7.0,0.0,1000.0,117.54276,137.6915,0.0,11.0
C10327,4823.8228,0.857143,0.0,0.0,0.0,6481.301,0.0,0.0,0.0,0.142857,4.0,0.0,7000.0,863.62305,1148.6317,0.0,7.0
C10328,994.1058,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,10.0,1950.0,314.30298,417.29025,0.0,12.0
C10329,40.089222,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,325.5785,286.1226,0.166667,12.0
C10330,0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0.0,16.0,6000.0,1159.135,,0.0,12.0
C10331,4732.3735,1.0,14.95,0.0,14.95,2173.356,0.083333,0.0,0.083333,0.416667,11.0,1.0,5700.0,1289.284,1172.2899,0.0,12.0
C10332,9206.812,1.0,874.98,350.0,524.98,4653.6934,0.75,0.083333,0.666667,0.333333,9.0,16.0,12500.0,2055.1008,2199.0776,0.0,12.0
C10333,6719.3765,1.0,0.0,0.0,0.0,2443.2625,0.0,0.0,0.0,0.333333,7.0,0.0,7500.0,1493.0892,2488.9766,0.0,12.0
C10334,2233.074,1.0,445.2,445.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,8000.0,1042.9918,579.58765,0.0,12.0
C10335,1867.6498,1.0,0.0,0.0,0.0,3264.5732,0.0,0.0,0.0,0.666667,9.0,0.0,4500.0,476.16232,401.97028,0.0,12.0
C10336,57.842747,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1500.0,453.8424,148.28357,0.333333,12.0
C10337,4194.0337,0.727273,2006.87,420.6,1586.27,0.0,0.666667,0.083333,0.666667,0.0,0.0,26.0,21000.0,19714.098,1479.3094,0.1,12.0
C10338,2459.8623,1.0,678.0,678.0,0.0,927.25165,1.0,1.0,0.0,0.25,4.0,12.0,2500.0,1926.3185,1933.173,0.0,12.0
C10339,850.6301,1.0,0.05,0.05,0.0,1700.6346,0.083333,0.083333,0.0,0.333333,7.0,1.0,1000.0,1084.2811,367.40955,0.0,12.0
C10340,353.1982,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.083333,0.0,0.0,21.0,8500.0,2690.5256,192.6668,1.0,12.0
C10341,2669.1606,1.0,0.0,0.0,0.0,142.14133,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,642.77704,1122.0762,0.0,12.0
C10342,92.44074,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,12.0,6000.0,1077.0587,169.00528,1.0,12.0
C10343,706.67596,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0.0,32.0,6500.0,4952.901,280.82196,0.083333,12.0
C10344,361.31937,1.0,3095.96,1383.56,1712.4,0.0,1.0,0.916667,0.833333,0.0,0.0,32.0,14000.0,4003.783,197.18657,0.583333,12.0
C10345,2324.0862,0.909091,0.0,0.0,0.0,1600.758,0.0,0.0,0.0,0.909091,13.0,0.0,2300.0,2147.8906,2077.8735,0.0,11.0
C10346,2922.4878,1.0,71.07,0.0,71.07,3595.1584,0.25,0.0,0.166667,0.166667,9.0,3.0,9500.0,9226.751,797.251,0.0,12.0
C10347,98.36474,0.181818,65.0,0.0,65.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1200.0,718.7943,53.655346,0.0,12.0
C10348,498.20862,1.0,4786.61,4397.64,388.97,0.0,0.916667,0.833333,0.5,0.0,0.0,61.0,9000.0,3805.6697,163.45999,1.0,12.0
C10349,16.93339,0.454545,174.42,0.0,174.42,0.0,0.333333,0.0,0.25,0.0,0.0,5.0,2500.0,347.08636,149.3011,0.75,12.0
C10350,3355.631,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0.0,12.0,13500.0,6084.115,890.6391,0.090909,12.0
